source,destination,holding_time
0,4,25
7,4,4
0,4,3
0,3,5
7,3,4
0,4,31
7,3,3
7,4,4
7,4,59
0,4,3
0,3,13
0,4,89
7,3,2
0,4,4
7,4,4
0,3,85
0,3,6
0,4,2
0,3,70
0,4,4
0,3,2
7,3,9
7,3,2
7,4,77
7,3,7
7,4,5
0,3,4
0,3,73
0,3,5
7,3,42
7,3,3
0,4,11
0,4,24
7,4,17
0,4,18
0,3,2
0,4,64
7,3,44
7,3,5
0,4,5
0,4,4
7,3,8
0,4,11
7,3,4
7,4,2
7,3,38
7,4,3
7,4,4
0,4,4
7,4,9
7,3,4
7,3,25
7,3,4
0,4,5
7,4,9
7,4,43
0,4,2
0,4,43
7,3,36
0,3,2
7,3,13
0,4,2
7,4,38
0,3,11
0,4,36
0,3,35
7,4,8
0,3,23
7,4,3
7,3,18
0,4,2
7,4,2
7,3,6
7,3,11
7,4,26
7,4,2
7,3,24
7,4,2
7,4,2
7,4,21
0,4,3
0,3,11
7,4,16
0,4,17
7,4,3
0,3,2
7,4,14
7,3,4
0,3,4
0,3,11
0,4,2
7,3,4
0,3,3
7,3,3
0,3,5
0,4,2
0,3,4
0,3,3
0,3,2
7,4,1
