source,destination,holding_time
0,3,32
0,4,77
7,3,48
0,3,2
0,3,28
7,3,18
7,3,2
0,4,78
0,3,4
7,3,75
7,4,3
0,3,4
0,4,42
7,3,2
0,3,34
0,3,54
7,3,5
0,4,17
7,4,25
7,3,2
7,4,9
7,3,11
0,4,34
0,3,2
0,3,16
0,4,2
7,3,74
0,3,10
0,4,5
7,3,48
0,4,2
0,4,4
7,3,4
0,3,2
7,4,66
7,3,2
7,4,3
0,3,2
7,3,9
0,3,61
0,3,27
0,3,3
7,4,7
0,4,32
0,4,23
7,4,2
7,4,15
7,4,2
0,3,50
0,3,3
0,3,50
7,3,2
0,3,2
7,3,21
0,3,40
0,4,2
7,4,11
0,4,11
0,3,3
7,3,26
0,3,2
0,3,2
7,3,2
0,4,3
0,4,9
7,3,35
7,4,2
0,3,2
0,3,4
7,4,31
0,4,30
0,4,25
0,3,14
0,4,2
0,3,7
7,3,5
0,4,24
0,4,4
0,4,2
0,4,5
0,3,5
7,3,8
0,4,4
0,4,17
0,4,16
7,3,2
7,3,7
7,3,13
7,4,12
7,4,7
0,4,3
0,4,9
7,3,2
0,3,4
0,3,6
7,3,2
0,4,4
7,3,3
0,4,2
7,4,1
