source,destination,holding_time
0,3,42
7,4,4
7,3,2
7,4,40
7,3,6
0,3,3
0,4,2
7,4,4
0,4,80
7,3,2
0,3,27
7,3,2
0,3,88
7,3,2
0,4,38
7,3,17
7,4,29
0,3,39
0,3,12
0,4,37
7,4,39
0,4,2
0,3,29
7,3,2
0,4,45
7,4,35
0,4,2
0,3,22
0,3,7
7,4,2
0,4,20
7,4,3
0,3,19
0,4,2
0,3,25
0,4,4
0,3,2
7,4,4
7,3,2
0,4,48
0,4,19
0,3,2
7,3,18
0,4,9
0,3,2
7,4,2
7,4,25
7,4,3
0,4,7
7,4,51
0,4,8
7,3,14
0,3,34
7,4,21
7,3,12
7,3,2
0,3,4
7,4,43
0,3,2
7,4,3
7,3,2
0,4,9
7,4,28
0,4,27
7,3,20
7,4,5
0,4,34
7,3,32
0,4,2
0,4,10
0,4,30
0,3,3
0,4,2
7,4,14
0,4,2
0,4,25
0,4,2
7,4,7
0,3,22
0,3,21
7,3,2
0,4,5
7,4,18
7,4,17
0,4,7
0,4,2
0,4,14
7,4,7
7,3,11
7,3,8
0,3,10
0,3,9
0,3,8
0,3,2
0,3,5
7,3,5
7,4,4
0,3,3
7,4,2
7,3,1
