source,destination,holding_time
7,3,2
7,4,2
7,3,3
7,4,5
0,3,6
0,4,81
7,3,10
7,3,78
0,3,16
0,3,75
0,3,16
7,3,14
7,3,2
0,4,2
7,3,39
0,4,27
7,3,10
7,3,26
0,4,2
0,4,2
0,3,24
7,4,2
0,3,18
7,4,8
7,4,5
0,3,21
0,3,3
0,3,8
0,3,70
0,3,3
7,3,9
7,3,2
0,3,28
7,4,2
7,3,66
0,4,35
0,4,64
0,3,22
0,4,4
7,3,2
0,4,2
0,3,8
7,3,6
0,4,57
0,4,56
7,4,10
7,3,2
0,3,2
7,3,29
7,4,3
0,3,50
7,4,49
0,4,28
0,3,47
7,3,2
0,3,2
0,3,3
0,3,2
0,3,4
7,3,41
7,4,40
0,3,5
0,4,8
7,4,37
0,3,8
0,3,35
7,4,34
0,3,33
0,4,2
0,4,31
7,4,17
7,4,2
7,4,16
0,3,7
0,3,26
0,3,12
0,3,11
7,4,6
7,3,2
7,3,4
0,3,20
7,4,2
7,3,6
0,3,17
7,3,2
7,4,2
0,4,2
7,3,2
7,4,12
7,4,11
7,3,10
7,4,9
0,4,8
7,3,4
0,3,2
0,3,3
0,4,2
0,4,3
7,3,2
7,4,1
