source,destination,holding_time
0,3,3
7,4,2
7,4,11
0,3,2
7,4,23
7,4,3
7,4,12
7,4,3
7,4,4
7,4,2
0,3,2
0,3,2
7,3,2
7,3,28
0,4,2
0,3,5
0,4,2
0,4,4
7,3,2
0,4,6
7,4,3
0,3,2
7,3,64
7,4,4
7,4,2
7,3,3
7,4,3
7,4,66
0,4,20
7,4,2
0,3,9
0,3,2
7,4,2
7,3,2
7,3,3
7,3,2
0,3,2
7,4,8
7,3,36
7,3,2
7,3,2
0,3,8
0,4,37
0,3,2
7,3,4
0,4,2
0,4,35
0,3,2
0,3,5
0,3,3
0,3,4
0,4,4
7,4,15
0,4,47
0,4,3
7,4,12
0,3,3
7,4,3
7,4,2
7,4,2
7,4,2
0,3,5
7,3,2
7,4,35
0,3,2
0,4,7
0,4,2
0,3,12
0,3,5
0,4,2
0,3,2
7,4,27
7,4,28
0,4,22
7,3,2
0,3,25
0,4,24
0,4,5
7,4,2
0,4,21
7,4,11
7,4,2
7,3,4
7,4,4
7,3,10
0,4,15
7,4,12
7,3,13
0,3,3
0,3,2
7,3,2
0,4,2
7,4,4
0,3,5
0,3,2
0,4,5
7,3,2
0,3,2
7,4,2
7,4,1
