source,destination,holding_time
0,3,8
0,3,18
0,4,46
0,3,44
7,3,4
0,3,43
0,3,5
7,4,4
7,3,2
0,4,18
7,3,2
7,3,7
7,4,32
7,4,33
7,4,85
7,3,2
0,4,2
0,3,10
0,4,8
7,3,2
7,3,3
0,3,9
7,4,16
0,4,4
0,3,3
7,4,65
0,4,2
0,4,46
0,4,2
7,3,17
7,3,10
7,4,5
7,3,2
7,4,8
0,4,12
7,4,48
0,3,4
0,4,7
0,4,8
0,3,9
0,4,12
0,4,59
7,4,35
0,4,27
0,4,2
7,4,3
7,4,54
0,3,53
0,3,2
0,3,20
7,4,3
0,4,8
0,3,2
7,4,47
7,4,46
7,4,14
0,4,32
7,4,12
7,4,42
7,3,3
7,4,3
0,4,13
0,4,3
7,4,8
7,3,36
7,3,9
7,3,6
0,3,3
0,4,32
7,4,31
7,3,30
0,3,29
7,4,28
7,4,27
0,4,26
7,3,25
7,4,12
0,4,6
0,3,5
7,3,2
0,4,3
0,4,19
0,4,12
7,3,17
0,4,3
0,3,2
0,3,2
0,3,13
7,3,2
7,4,5
7,4,2
0,3,9
0,4,8
7,4,7
7,4,6
7,4,5
0,4,4
0,3,3
0,3,2
7,3,1
