source,destination,holding_time
0,4,2
0,4,7
7,3,12
0,4,4
0,3,4
0,3,3
7,3,70
7,4,62
7,3,10
0,3,60
0,4,21
7,3,4
0,4,11
7,3,87
0,4,14
0,3,3
0,4,2
7,3,3
0,3,29
7,4,38
0,3,3
0,4,7
7,4,3
7,4,24
7,3,39
0,3,6
7,4,9
7,3,2
7,3,2
0,3,71
0,4,2
7,4,2
7,3,2
0,3,21
7,4,25
0,4,33
7,3,55
7,4,63
7,3,8
0,3,6
7,3,3
7,3,14
7,4,53
7,3,7
7,4,56
7,3,55
7,3,3
7,4,19
7,3,2
0,3,19
0,3,6
0,4,17
7,3,7
7,4,25
7,3,46
7,3,2
7,3,2
7,3,43
7,4,24
0,3,41
0,4,3
0,3,3
7,3,2
0,3,2
0,3,4
7,3,14
7,3,2
0,4,8
7,4,2
0,4,21
0,3,30
0,4,13
0,4,28
7,4,27
0,4,5
0,3,2
7,4,5
0,3,3
0,3,11
7,3,16
7,4,2
0,4,16
0,3,2
0,4,3
7,4,16
0,3,2
0,4,8
7,4,2
7,3,4
7,3,11
0,3,8
7,4,8
0,4,8
7,3,7
7,3,6
0,4,5
0,3,4
0,4,3
0,4,2
7,4,1
