source,destination,holding_time
0,4,8
0,4,2
7,3,70
7,3,2
0,3,8
0,3,27
7,3,25
0,3,78
0,4,38
7,3,11
7,4,2
7,4,89
0,3,31
0,4,12
0,4,7
0,3,9
0,3,3
7,4,46
0,3,16
0,4,2
0,4,12
7,3,2
7,4,11
0,3,8
7,3,6
7,4,3
0,3,51
0,4,8
0,4,2
0,4,14
7,3,25
0,3,3
7,3,68
0,4,30
7,4,2
0,3,65
7,4,20
7,4,8
7,3,62
0,3,6
7,3,2
7,3,16
7,3,2
7,4,10
7,3,7
0,3,45
7,4,45
0,3,53
7,4,19
7,4,16
0,4,3
7,3,4
7,4,2
0,4,47
7,3,46
0,4,7
0,3,13
0,4,5
7,4,2
7,4,4
7,3,3
7,3,4
0,3,16
0,4,31
7,4,2
0,3,35
0,3,34
0,3,2
0,4,3
7,4,31
7,4,30
7,3,22
0,3,9
0,3,11
7,3,26
7,3,25
7,3,18
0,3,23
7,3,22
0,4,11
0,4,3
0,3,3
0,3,2
7,4,3
0,3,16
7,3,2
7,4,10
0,4,7
0,4,12
0,3,11
7,4,8
7,4,9
0,3,5
7,3,7
7,3,6
0,4,2
0,3,4
7,4,3
7,3,2
7,3,1
