source,destination,holding_time
0,3,33
7,4,17
7,3,78
7,4,43
0,3,47
0,3,6
7,3,2
0,3,31
0,4,4
0,3,91
7,3,9
0,4,44
0,4,2
7,3,7
7,3,5
0,4,18
7,4,3
0,4,14
7,4,26
7,3,55
0,4,3
7,4,30
7,3,9
0,4,8
0,4,4
0,3,20
7,4,2
7,4,2
7,4,2
0,4,2
7,4,5
7,4,56
0,4,11
0,4,6
7,3,25
7,3,65
0,4,14
7,3,31
0,4,18
0,3,3
0,4,13
0,3,59
0,3,3
0,3,57
0,4,5
0,3,2
7,4,41
0,3,28
0,4,7
0,4,3
7,4,3
0,4,4
0,4,5
0,4,3
0,3,3
0,3,6
7,4,44
7,3,6
0,4,24
7,4,41
0,4,2
0,4,13
0,4,3
7,4,37
0,4,28
0,3,35
7,3,2
0,4,33
0,3,2
7,3,7
7,4,19
7,4,3
0,4,19
7,3,12
0,4,26
7,4,2
7,3,5
0,3,12
7,3,18
0,3,21
7,3,20
7,4,19
0,3,18
0,3,17
0,3,6
0,4,2
7,3,14
0,3,3
0,4,3
0,4,4
7,3,10
7,4,4
7,4,8
0,3,7
0,3,2
0,3,5
7,3,4
7,4,3
7,4,2
7,3,1
