source,destination,holding_time
7,3,61
7,3,71
7,3,7
0,4,7
7,4,28
0,3,95
7,3,23
0,3,81
0,4,6
0,4,67
0,3,34
0,4,2
0,3,23
0,4,14
0,4,17
7,3,38
0,3,10
7,4,4
0,4,49
7,3,81
0,3,24
7,4,24
7,4,26
7,4,7
0,3,2
7,4,7
7,3,13
0,3,33
7,3,2
0,3,49
7,4,69
7,3,46
0,4,68
7,3,22
7,3,38
7,3,32
7,4,2
7,4,6
0,3,2
0,4,14
0,4,60
7,3,59
7,4,24
7,4,5
7,4,56
7,3,15
0,4,50
7,3,53
7,3,52
7,3,10
0,3,34
0,4,49
0,4,48
0,3,14
0,4,45
0,3,2
0,4,21
0,4,5
7,4,42
7,4,41
0,3,24
7,4,22
0,4,38
0,3,37
0,4,4
0,4,3
7,4,34
7,4,6
7,3,32
0,4,7
7,3,7
0,3,29
0,3,26
7,4,21
7,3,26
0,3,6
0,4,24
0,4,23
7,4,13
0,3,21
7,3,20
7,4,4
0,3,2
7,4,17
7,4,16
7,3,15
0,4,5
7,3,3
0,3,4
7,3,11
0,4,10
7,3,9
7,4,8
7,3,7
7,4,2
0,3,5
7,4,3
7,4,3
0,4,2
0,4,1
