source,destination,holding_time
0,4,3
7,3,20
7,4,5
7,4,2
7,4,22
7,3,3
7,4,64
0,3,11
7,3,2
0,4,5
7,3,4
7,3,2
0,3,3
0,4,6
7,3,29
7,3,2
0,4,2
0,3,20
0,4,9
0,3,4
0,4,9
0,3,45
7,3,37
7,3,2
0,4,4
0,3,75
7,4,12
0,3,13
7,4,60
7,4,3
7,4,25
0,4,69
0,3,12
0,4,3
7,3,3
7,4,5
0,4,5
0,4,8
7,3,2
7,4,14
7,3,4
7,3,40
0,4,58
7,3,39
0,3,22
7,4,2
0,4,2
7,4,53
0,4,10
7,4,2
7,4,7
7,3,21
0,4,3
7,4,2
7,4,2
0,4,2
0,3,6
0,3,3
7,4,4
0,4,2
7,3,5
7,3,9
7,3,12
7,3,28
7,4,2
0,3,6
7,4,34
0,4,2
0,4,11
7,4,2
0,4,10
0,4,6
7,3,28
0,4,16
7,4,14
7,4,3
0,3,13
7,4,2
0,4,4
0,3,21
0,4,2
7,3,6
0,3,2
7,4,12
7,3,4
7,4,5
0,3,14
7,3,4
0,3,11
0,3,11
7,3,2
7,3,3
0,3,2
7,4,7
7,4,2
0,3,5
0,3,4
0,3,3
7,3,2
7,4,1
