source,destination,holding_time
0,4,2
7,4,2
7,4,2
0,3,2
7,3,9
0,4,2
7,4,2
7,3,19
0,4,4
7,3,10
7,3,4
7,3,4
7,4,2
0,3,3
0,3,2
7,4,3
0,4,46
0,4,6
7,3,21
0,3,81
7,4,9
7,4,63
7,3,16
0,3,8
7,3,2
7,3,13
7,3,4
0,4,2
7,4,2
7,3,2
0,3,2
7,4,3
0,3,34
7,4,12
0,3,14
7,4,3
0,3,2
0,4,2
7,4,9
7,4,4
0,4,3
7,3,51
0,3,2
0,4,6
0,3,4
7,3,5
7,3,2
0,4,3
0,4,2
7,4,4
7,3,2
0,4,8
7,4,3
0,3,12
7,3,2
7,3,3
7,3,8
0,3,19
0,3,3
0,4,2
7,4,2
7,4,2
7,4,2
7,4,25
0,4,2
7,4,2
7,4,2
0,3,4
7,3,8
0,4,8
7,4,2
7,3,3
0,3,5
7,4,27
7,3,4
7,3,2
0,4,2
0,3,3
7,4,5
7,3,2
7,3,3
0,3,2
7,3,7
7,4,2
7,3,2
7,3,6
0,4,3
7,3,2
0,3,4
0,3,2
0,3,10
7,3,3
7,4,2
7,4,2
7,4,6
0,3,5
0,3,4
7,4,3
7,4,2
7,4,1
