source,destination,holding_time
0,4,44
7,4,96
0,3,2
0,3,9
7,3,3
0,3,26
7,4,2
7,3,55
7,4,71
7,3,13
0,4,2
0,3,2
7,4,11
0,4,23
0,3,4
7,3,11
0,3,84
7,3,4
0,3,65
7,3,24
0,3,15
0,4,56
7,3,3
0,4,6
7,4,62
0,4,9
0,3,33
7,4,7
0,4,44
7,3,71
7,3,2
0,3,24
0,4,5
7,3,44
0,3,33
0,4,3
0,3,8
7,4,2
0,3,36
0,3,4
0,3,3
7,3,5
7,4,6
7,3,21
0,4,10
7,3,55
0,3,24
0,4,2
0,3,23
7,3,8
0,4,9
0,4,2
0,4,6
0,4,2
0,4,3
7,3,2
0,3,44
0,3,43
7,4,18
7,3,6
0,4,2
7,3,39
7,3,10
7,4,2
7,3,36
0,3,19
7,3,22
7,4,2
0,3,5
0,3,9
7,4,30
0,4,7
7,4,9
7,4,5
7,4,22
0,3,25
0,4,24
0,4,18
0,3,5
0,3,21
7,3,20
7,4,19
0,4,18
7,4,7
0,4,7
0,3,11
7,3,6
0,4,3
7,3,3
7,4,11
7,3,10
0,4,8
0,4,2
7,4,7
7,4,6
7,3,3
7,4,4
0,4,3
7,3,2
0,4,1
