source,destination,holding_time
0,4,6
7,3,3
7,4,76
7,3,4
0,3,3
7,3,3
7,4,15
0,3,32
7,4,6
0,3,2
0,4,2
7,3,3
7,3,23
0,3,3
7,3,3
7,4,5
7,4,2
0,4,8
0,4,15
7,4,19
7,4,51
0,3,3
0,4,5
0,4,9
7,4,11
0,3,27
0,3,55
0,4,6
0,4,72
0,3,10
7,4,3
7,3,3
7,4,28
7,3,5
0,4,12
7,4,13
0,4,17
7,4,7
0,4,62
0,3,18
7,3,60
7,4,46
7,4,15
7,3,8
7,4,16
0,4,8
0,3,18
0,4,4
0,3,21
0,3,16
7,4,18
0,4,3
0,3,2
0,3,2
0,4,4
7,4,3
0,4,30
0,3,37
7,3,4
7,4,7
7,4,40
7,3,2
7,3,4
0,3,3
7,4,4
7,4,4
7,4,34
0,4,9
7,4,32
7,3,3
0,4,15
7,4,29
0,4,2
7,3,2
0,3,7
7,3,8
0,4,24
0,3,23
7,3,7
7,3,2
7,4,15
0,4,19
0,3,4
0,3,17
0,4,9
0,3,8
7,3,2
0,4,5
0,4,5
0,4,2
7,3,10
0,3,2
0,4,8
7,4,7
0,3,6
7,4,5
0,4,4
7,4,3
0,4,2
7,3,1
