source,destination,holding_time
7,3,2
7,3,20
7,3,2
0,3,5
0,3,2
7,4,24
0,3,2
7,3,18
0,3,2
0,4,2
0,3,2
7,3,2
7,3,6
0,3,3
0,4,2
0,4,4
7,4,6
7,3,7
7,3,4
0,4,2
7,3,4
7,3,36
0,3,2
0,4,4
0,3,4
0,3,13
7,3,2
7,4,16
7,3,72
7,4,19
7,4,47
0,3,4
0,3,2
7,4,3
0,4,2
7,3,65
7,4,2
0,4,4
7,3,62
7,3,17
7,4,2
0,3,8
7,3,2
0,3,6
0,4,2
7,3,2
7,4,3
0,3,2
7,4,2
0,3,2
7,4,5
0,4,4
7,4,11
7,4,3
7,3,42
0,3,2
0,3,2
0,3,2
0,3,30
7,4,2
7,4,2
0,3,3
0,4,9
0,3,2
7,4,2
7,3,2
7,4,5
0,4,33
7,3,2
7,3,31
7,4,3
0,3,2
7,3,3
7,3,4
0,4,5
7,3,5
7,4,2
7,4,4
0,4,2
0,4,2
0,4,2
0,3,2
0,4,2
7,3,3
7,3,2
7,3,3
7,3,3
0,3,3
0,4,2
7,3,2
0,4,2
0,3,2
7,3,8
7,3,2
0,3,6
7,3,5
7,4,2
0,3,3
7,4,2
0,3,1
