source,destination,holding_time
0,3,2
7,4,2
0,3,27
7,3,2
7,3,2
7,3,2
7,3,10
7,3,4
0,3,3
0,3,2
0,3,5
0,4,3
7,4,2
7,4,22
0,4,4
7,4,11
0,3,27
7,3,24
0,3,37
0,3,2
7,3,34
7,4,60
7,4,5
7,3,2
0,3,17
7,3,45
0,3,4
0,3,6
0,4,3
0,3,21
7,4,2
0,3,4
0,3,5
0,3,8
0,4,3
7,4,3
0,4,2
7,4,4
0,4,56
0,4,2
7,4,2
0,4,2
0,4,5
0,3,2
0,3,2
0,4,2
7,3,2
7,4,2
7,3,30
7,3,7
7,4,4
0,4,4
0,4,3
0,4,15
0,4,19
7,4,13
7,3,2
0,3,10
0,4,2
7,4,5
0,3,2
0,3,4
0,3,2
7,3,3
0,4,25
0,4,3
0,3,34
0,3,3
7,4,4
0,4,5
7,3,3
7,3,6
0,4,6
7,4,5
7,4,3
7,3,3
7,3,2
0,4,23
0,3,2
0,4,15
7,4,2
7,3,3
0,4,17
7,3,2
7,4,2
7,4,3
0,4,12
0,4,13
7,3,12
0,4,2
0,4,2
7,4,3
0,4,3
0,4,4
7,4,3
0,3,2
0,3,4
7,4,3
7,4,2
0,4,1
