source,destination,holding_time
0,3,9
0,3,2
0,3,2
7,4,14
0,4,26
7,4,2
7,4,2
0,4,10
0,3,5
0,4,2
7,4,2
7,4,7
7,3,3
7,3,2
7,3,7
0,3,4
7,3,4
7,3,2
0,4,2
0,3,38
0,3,29
0,4,3
0,3,3
7,3,6
0,4,66
7,4,4
0,4,2
7,4,2
0,3,5
7,3,2
7,3,3
0,4,2
0,3,5
0,4,2
0,3,6
7,3,2
7,3,26
0,4,59
0,4,3
0,4,2
7,4,3
7,4,5
7,3,2
7,4,3
0,4,35
7,4,4
7,4,2
7,4,3
7,3,4
7,4,2
7,3,4
0,4,2
7,3,2
0,3,4
7,4,2
0,3,3
0,4,2
0,4,2
0,4,12
7,3,8
0,3,6
7,4,3
7,3,3
7,4,2
7,4,2
7,3,2
7,4,18
0,4,2
7,3,2
0,3,3
0,3,4
7,4,2
0,3,28
7,4,2
7,4,21
7,4,25
7,4,24
7,4,2
7,3,4
7,4,3
7,4,3
7,4,19
0,4,2
7,4,2
0,4,4
0,4,7
7,4,8
0,3,2
0,4,12
7,4,2
0,4,10
7,3,2
7,4,3
7,3,2
0,4,2
7,3,5
7,3,2
7,3,3
0,3,2
0,3,1
