source,destination,holding_time
7,4,36
0,4,4
7,4,46
7,3,70
0,3,11
0,3,72
0,3,2
7,3,48
0,3,10
0,4,36
0,3,27
0,4,6
7,4,5
7,3,15
0,4,8
7,3,85
0,3,84
0,3,36
0,4,17
7,4,8
0,4,40
0,3,12
0,4,6
7,4,17
0,4,19
0,4,4
0,4,24
0,3,5
0,4,25
0,4,27
7,4,4
0,4,29
7,3,2
0,4,24
0,3,8
0,3,64
7,3,64
7,3,2
7,4,8
0,3,3
0,4,5
0,4,55
7,3,6
7,4,21
7,4,56
0,3,16
7,3,2
7,3,6
7,3,43
0,4,14
0,3,50
0,4,23
0,3,2
0,4,47
7,3,8
7,3,45
0,3,2
0,3,43
7,4,14
0,3,41
0,4,40
7,3,39
0,3,30
7,4,37
0,3,36
0,4,35
0,4,14
7,4,11
7,3,6
7,3,31
0,3,30
7,3,20
7,4,2
0,3,8
0,3,26
7,4,23
0,3,24
0,4,23
0,4,22
0,4,21
0,3,20
0,4,19
7,3,18
7,4,3
0,3,16
0,4,15
0,3,14
7,3,5
7,4,12
7,4,11
7,3,10
7,4,9
0,4,8
0,3,7
7,3,6
7,3,5
0,4,4
7,3,3
0,3,2
7,4,1
