source,destination,holding_time
7,4,2
0,3,2
7,3,9
0,3,13
0,4,19
0,4,19
0,4,2
7,3,2
7,4,32
0,4,2
0,3,41
0,3,2
0,3,4
7,3,2
7,3,8
7,3,4
7,3,2
0,4,4
7,3,8
7,4,9
7,4,44
7,4,2
7,3,33
7,4,4
7,3,3
7,4,14
7,3,12
0,4,7
7,4,6
0,3,23
7,4,2
7,4,53
7,3,4
7,3,9
7,3,4
0,4,2
0,3,34
7,4,4
7,3,49
0,3,29
0,3,5
7,4,12
0,4,2
0,3,26
0,3,23
0,3,43
7,3,18
7,3,2
0,3,52
0,4,3
0,3,2
7,4,17
0,4,3
7,3,7
0,3,46
0,3,4
0,3,4
7,4,13
7,4,4
7,3,6
0,4,6
7,4,2
7,3,38
7,3,2
7,4,18
7,3,26
7,4,34
0,4,5
0,4,32
7,3,2
7,4,30
7,4,5
7,4,10
7,3,13
7,3,26
7,3,13
7,4,24
0,3,23
7,3,22
0,3,2
7,3,2
7,4,11
0,4,4
0,3,17
0,3,2
7,3,15
0,4,7
0,3,3
0,3,12
7,4,4
0,4,10
7,4,9
7,3,5
7,3,2
7,4,4
0,4,3
7,3,4
7,4,3
7,4,2
7,4,1
