source,destination,holding_time
0,3,2
7,4,14
0,4,2
7,3,17
0,4,15
7,3,43
7,3,2
0,3,21
7,3,50
7,3,18
0,3,12
0,4,11
0,4,29
0,4,54
7,3,49
7,4,38
7,4,43
0,4,77
0,4,54
0,3,2
7,3,75
7,4,3
0,3,60
0,3,77
7,3,35
0,3,4
0,4,17
0,3,2
0,3,3
7,3,20
0,4,7
0,4,13
7,4,13
0,3,4
0,3,66
0,4,65
0,4,4
0,4,63
7,4,47
7,4,31
0,4,27
0,3,10
0,3,58
0,3,16
0,4,2
0,4,33
7,3,38
7,4,2
7,3,6
7,3,51
7,4,31
7,3,6
7,3,6
7,3,47
0,4,3
7,3,45
0,3,16
0,4,27
7,4,33
0,3,5
7,4,3
7,3,12
7,3,2
0,4,2
7,3,9
7,3,3
0,3,34
0,4,33
7,4,32
0,4,10
0,3,30
7,4,16
0,3,4
7,4,4
0,4,26
7,3,25
7,4,24
7,4,23
0,4,22
0,3,3
7,4,20
0,4,19
0,4,12
7,4,7
0,4,16
7,4,15
0,3,2
7,3,13
7,3,12
0,3,11
0,4,2
7,4,9
0,4,8
0,4,7
7,3,6
0,4,5
0,3,4
0,4,3
7,3,2
7,3,1
