source,destination,holding_time
7,4,2
0,3,2
7,3,5
7,4,37
0,4,5
7,3,2
0,4,6
0,3,2
0,4,11
0,4,3
0,3,5
7,4,2
0,3,3
0,3,7
0,3,2
7,4,2
0,4,13
7,4,11
0,4,69
7,3,5
0,4,14
0,4,2
7,4,2
7,4,3
0,4,16
0,3,3
0,4,2
7,4,2
0,4,9
7,4,5
7,3,4
7,3,2
7,3,2
0,4,2
0,4,4
7,3,5
7,4,3
0,3,3
0,4,2
7,4,2
0,3,60
0,4,2
7,4,24
0,4,6
7,4,2
7,3,5
0,3,2
0,3,2
0,4,5
0,4,3
7,4,30
0,3,14
7,4,48
7,3,5
7,3,5
7,4,2
7,3,5
7,4,6
7,3,2
7,3,2
7,4,2
7,4,2
7,4,6
0,4,2
7,3,2
7,4,3
0,4,8
7,4,33
0,3,4
0,3,2
0,3,3
7,4,2
0,4,2
0,3,3
7,4,3
0,4,2
0,3,21
0,4,3
0,4,2
7,4,3
0,3,3
0,4,2
0,4,2
0,3,2
0,3,2
7,4,10
7,3,2
0,4,2
0,3,8
7,4,7
0,4,2
7,3,2
7,4,3
7,4,2
7,3,3
0,4,4
7,3,2
7,3,3
7,3,2
7,4,1
