source,destination,holding_time
0,4,13
0,3,40
0,3,47
0,4,15
7,4,24
7,3,6
7,3,2
0,3,7
7,4,16
0,3,88
0,3,33
7,4,5
0,4,2
7,3,2
7,3,2
0,4,78
0,3,10
7,3,5
0,3,77
7,4,17
7,3,51
7,3,79
7,3,36
7,4,13
0,4,54
7,3,6
0,3,37
7,3,2
7,3,2
7,4,6
7,3,14
0,3,11
7,3,14
0,3,67
7,4,66
7,4,22
0,3,44
0,4,9
0,3,42
0,3,2
0,4,60
7,4,2
7,4,34
0,4,56
0,3,56
0,3,2
7,4,27
7,4,3
0,4,15
7,4,51
7,3,19
7,3,4
7,4,3
0,4,47
7,4,15
0,4,17
0,4,20
0,3,6
0,4,35
7,3,41
7,4,40
0,3,39
0,3,29
7,4,2
7,3,36
7,4,35
7,3,28
0,3,8
7,3,4
7,4,31
7,3,29
0,3,29
0,3,17
0,4,27
0,4,26
0,4,24
7,4,24
0,3,23
7,3,3
0,3,2
0,4,20
7,3,3
0,3,8
7,4,17
0,4,15
0,4,15
0,4,14
7,4,13
7,4,12
7,4,3
7,3,10
7,4,9
0,3,4
7,4,7
0,3,4
0,4,4
7,3,4
0,4,3
7,3,2
7,4,1
