source,destination,holding_time
0,4,2
7,3,3
7,4,8
7,4,69
7,4,2
0,3,8
7,4,45
0,4,31
0,4,6
7,4,32
7,4,27
7,4,2
7,3,45
7,3,2
0,4,2
0,4,27
7,3,62
7,4,8
0,3,3
7,3,12
7,3,2
0,4,33
0,4,14
7,3,12
7,4,55
7,3,25
0,4,59
0,4,4
0,3,3
0,4,50
7,3,30
7,4,69
0,3,68
0,3,2
0,4,2
0,3,4
0,4,29
7,3,63
7,3,37
7,3,2
0,4,13
7,3,2
0,3,47
7,3,2
0,3,9
7,3,15
0,4,2
7,4,53
0,3,2
7,4,12
7,4,2
0,3,41
0,3,3
7,4,13
0,4,11
0,3,12
0,4,16
7,3,2
0,3,13
7,3,2
7,4,3
0,3,10
7,3,2
7,3,19
7,3,7
0,4,35
0,3,5
7,4,33
0,3,32
0,4,3
7,3,30
7,4,17
7,4,4
0,4,19
0,3,19
0,4,25
0,3,24
0,3,20
0,4,22
7,3,18
7,4,4
7,3,19
0,3,17
0,4,12
7,4,2
7,3,5
7,3,8
0,3,10
7,3,11
0,3,9
7,3,10
7,3,9
0,4,8
7,3,7
0,3,6
7,4,5
7,3,4
0,4,2
0,3,2
7,4,1
