source,destination,holding_time
0,4,46
7,3,9
0,3,8
0,4,97
0,3,59
0,4,20
7,4,37
0,3,53
0,3,37
0,3,37
0,4,90
7,3,9
0,4,15
7,4,66
0,4,86
7,3,85
0,3,20
7,3,52
7,4,3
0,3,4
0,3,12
0,4,53
7,4,24
7,3,3
0,3,76
7,3,64
7,3,45
7,3,53
7,4,72
7,4,19
7,3,20
0,4,29
7,4,64
7,4,60
0,4,66
7,4,65
7,4,2
0,3,56
0,3,62
0,4,2
0,4,19
7,4,40
7,4,6
0,3,22
0,4,8
0,4,23
7,3,54
0,3,2
7,3,4
0,3,2
0,4,50
0,3,6
0,4,7
7,3,3
0,3,31
0,4,2
7,3,44
0,3,18
0,3,3
7,4,41
0,4,34
7,3,13
7,3,3
0,4,37
7,4,30
0,3,9
7,3,34
7,4,33
7,3,4
7,3,13
0,4,2
7,3,10
0,4,28
0,3,27
0,3,26
7,3,25
0,3,6
7,3,23
7,4,8
0,4,21
0,4,20
7,3,3
0,4,7
7,4,8
0,4,16
0,3,3
0,3,10
0,4,2
7,3,2
7,3,11
0,4,10
0,3,8
7,3,8
0,3,7
7,4,6
7,4,5
0,3,4
7,3,3
0,4,2
0,4,1
