source,destination,holding_time
7,3,37
0,4,54
0,4,31
7,3,67
7,4,2
0,3,16
0,4,92
0,4,4
0,3,29
7,4,14
7,4,36
0,4,3
7,3,2
0,4,17
7,3,2
7,3,11
0,3,84
7,4,83
7,4,3
0,4,59
7,4,17
0,4,11
0,3,23
7,3,20
7,4,41
7,4,2
0,3,28
7,4,61
0,3,5
7,3,2
7,3,68
7,3,4
7,4,47
0,4,17
7,4,4
7,3,65
7,3,9
0,4,10
0,3,53
7,3,3
0,3,4
0,4,3
7,3,58
7,3,8
0,3,18
0,4,55
0,3,54
0,3,2
0,4,52
7,3,51
7,3,37
0,3,45
7,4,48
7,4,39
0,4,26
0,4,5
0,3,2
7,4,43
7,3,4
7,3,2
0,4,2
7,3,39
7,4,29
7,4,4
0,3,36
7,4,35
0,4,25
7,3,2
0,4,9
7,4,12
7,4,18
7,3,29
7,3,28
7,3,27
7,4,23
7,4,4
0,4,24
7,3,23
7,4,7
0,4,3
7,3,3
0,4,19
7,4,2
7,3,17
0,4,8
0,4,15
7,3,14
0,3,13
7,3,12
0,4,11
7,4,5
0,4,2
0,3,2
0,3,7
0,3,5
0,3,5
0,3,4
7,4,3
0,3,2
0,3,1
