source,destination,holding_time
7,3,2
7,4,6
0,3,95
0,3,20
0,3,2
7,4,2
0,4,2
0,3,92
7,3,6
7,4,5
7,3,11
0,4,88
7,3,5
0,4,28
0,4,3
7,4,85
0,3,2
7,4,49
0,4,2
0,4,3
0,3,80
0,3,4
0,4,35
7,3,15
0,3,76
0,4,69
7,4,2
0,3,2
7,3,4
0,3,8
0,4,8
0,3,10
0,3,4
0,4,18
0,3,4
7,3,12
0,3,64
7,4,8
7,4,62
7,3,5
0,3,3
7,4,5
0,4,47
0,4,35
7,3,10
0,3,11
7,3,3
0,3,2
7,4,52
7,4,4
7,3,2
7,4,19
7,4,48
7,3,8
0,3,4
0,4,15
0,4,44
0,4,17
0,4,12
0,4,2
7,4,11
0,4,21
0,4,10
7,4,7
7,3,2
0,3,12
7,3,2
0,4,33
7,3,5
7,3,6
0,4,30
7,4,4
7,4,28
0,3,2
7,4,2
0,3,4
0,4,3
7,3,2
0,3,22
7,4,4
0,4,20
0,3,19
7,3,13
0,3,13
0,3,16
0,3,4
0,3,7
0,3,13
0,3,4
7,4,2
0,4,8
7,4,9
0,4,8
7,3,4
7,4,6
7,4,5
7,4,4
0,4,3
0,3,2
0,4,1
