source,destination,holding_time
7,4,10
0,3,59
7,3,5
7,3,3
7,4,3
0,3,40
7,3,3
7,4,35
7,4,13
0,4,9
0,3,2
0,3,68
0,4,36
7,3,10
7,3,58
7,3,13
0,3,7
0,3,60
7,3,38
0,4,4
7,4,29
7,4,52
0,3,20
0,3,2
7,4,2
7,4,15
0,3,23
7,3,2
0,3,7
7,4,5
7,3,64
7,4,4
7,4,65
0,3,67
0,4,63
0,3,3
7,4,64
7,4,2
7,4,2
0,3,45
7,3,2
7,4,17
0,4,58
7,4,2
0,3,11
7,4,2
0,3,40
7,4,4
0,3,17
7,3,51
0,3,3
7,3,2
0,3,32
0,4,47
0,3,2
7,3,45
0,3,3
0,4,2
0,4,42
0,4,17
7,4,6
7,4,13
0,4,3
0,3,28
0,3,36
7,4,11
0,4,34
7,4,8
7,4,4
0,3,30
0,3,30
0,3,2
7,3,2
7,3,5
7,3,26
7,4,11
0,3,3
7,3,2
7,4,2
7,4,21
7,3,12
7,3,3
7,4,18
7,4,17
0,3,4
0,3,12
7,3,8
7,3,13
0,3,2
7,4,2
0,3,10
0,3,9
0,4,8
0,4,5
0,4,2
0,4,5
7,3,2
7,3,3
7,4,2
0,4,1
