source,destination,holding_time
0,4,3
0,3,5
0,4,2
7,4,2
0,3,53
0,3,17
7,4,50
0,3,25
0,3,26
7,4,16
7,4,26
7,4,16
7,4,52
7,4,41
7,3,2
0,4,39
0,4,48
0,3,33
0,4,43
0,3,30
0,4,10
7,4,36
7,4,2
0,3,20
0,3,5
7,3,75
7,3,31
7,3,23
0,3,7
7,3,60
0,4,26
0,4,2
0,4,12
0,4,21
7,3,11
0,3,3
0,4,20
7,4,12
7,4,11
0,3,18
0,3,2
7,3,17
0,3,58
7,4,50
7,3,34
7,3,8
0,3,24
0,3,17
0,3,23
0,3,34
0,4,4
7,4,49
7,3,3
0,3,12
0,3,13
0,3,2
7,4,34
0,4,43
7,3,29
0,3,2
0,3,24
0,4,12
7,3,8
0,3,28
0,4,36
0,3,35
0,4,5
0,4,33
0,4,32
0,4,31
0,3,2
7,3,4
0,3,21
7,4,2
0,4,3
0,4,2
0,3,8
7,3,12
0,4,4
7,3,10
7,4,20
7,3,19
0,3,10
0,4,10
7,4,14
7,3,8
7,4,6
7,4,4
0,4,12
7,3,5
7,4,10
0,4,7
0,3,8
0,4,7
0,4,6
0,3,5
0,4,2
0,4,3
7,4,2
0,4,1
