source,destination,holding_time
7,3,37
7,4,11
0,4,4
7,3,7
0,3,18
7,4,3
7,4,4
7,3,93
7,4,7
0,4,10
0,4,23
0,4,2
7,3,88
7,3,42
7,4,6
7,3,7
7,4,2
7,4,2
7,3,44
0,4,2
0,4,3
7,3,8
0,4,6
7,3,77
7,3,9
7,3,4
7,4,20
7,4,5
0,4,63
0,3,5
0,3,70
7,3,46
7,3,15
0,3,42
7,4,4
7,4,65
0,4,34
7,3,2
0,3,4
7,4,5
0,3,12
0,3,6
7,4,35
7,4,6
7,4,3
0,4,3
7,4,27
0,3,35
0,4,52
7,4,2
7,4,50
0,3,49
7,3,19
7,3,12
0,4,22
0,3,24
7,3,3
0,3,4
0,3,11
7,3,21
0,4,3
0,4,30
0,3,2
7,3,2
0,3,2
0,4,9
7,4,4
7,3,33
0,4,14
7,4,2
0,4,30
0,3,19
0,3,28
7,3,6
7,3,26
7,4,6
0,3,21
7,3,3
0,4,3
7,3,21
0,3,20
7,3,19
7,3,18
0,3,17
7,3,9
0,3,15
7,4,14
7,3,13
0,3,12
0,3,11
0,4,10
0,4,9
7,4,3
0,3,7
7,3,6
7,3,2
0,3,4
7,3,3
0,4,2
7,4,1
