source,destination,holding_time
0,4,73
0,4,62
7,4,22
0,3,7
7,4,17
0,3,47
0,3,52
7,3,2
7,3,36
7,3,3
0,4,2
7,4,89
0,4,18
7,4,38
7,3,2
7,4,69
0,3,5
7,3,17
7,3,80
7,4,2
0,4,22
7,4,79
0,3,2
0,4,14
7,4,7
7,3,51
0,3,24
0,4,16
7,3,23
7,3,2
7,3,59
0,4,4
0,3,14
7,3,2
7,3,23
7,4,19
7,3,64
0,3,16
7,3,62
7,4,40
0,3,22
0,4,25
7,3,58
7,4,57
7,4,56
0,3,8
7,4,15
7,3,9
7,3,25
0,3,14
7,4,20
0,4,8
0,4,24
0,3,20
0,4,11
0,4,3
7,3,7
0,3,13
0,4,19
0,3,41
0,3,40
7,3,13
0,3,4
7,3,4
0,4,23
0,3,35
7,3,2
7,3,2
0,4,18
0,3,3
7,4,3
0,4,29
0,4,19
7,3,27
0,4,26
0,3,12
7,4,2
0,3,3
0,3,3
0,4,21
0,3,20
7,4,19
7,3,18
7,4,3
0,3,16
0,4,11
7,4,14
7,3,12
0,4,12
7,3,11
0,4,9
0,4,9
0,4,4
0,3,4
0,3,6
0,4,5
0,3,4
0,3,3
0,3,2
0,3,1
