source,destination,holding_time
7,4,6
7,3,13
0,3,61
0,3,44
0,3,8
0,4,12
7,4,86
0,3,43
0,4,6
7,3,14
7,4,19
7,3,50
7,4,41
0,4,3
0,3,42
7,3,15
7,3,2
0,3,50
7,3,82
7,4,36
7,3,62
0,4,14
0,3,25
0,4,14
7,3,68
7,4,19
7,3,26
0,4,3
7,4,2
0,3,30
7,3,2
0,4,26
0,4,16
7,4,67
0,4,13
7,3,4
7,3,8
0,4,17
0,3,20
0,3,61
7,4,3
7,4,59
0,4,5
7,3,14
0,4,56
0,4,55
0,3,13
0,4,7
0,3,52
0,4,51
0,3,27
0,3,49
7,3,2
7,4,47
7,4,27
7,3,3
0,3,2
0,4,5
0,4,42
0,3,34
0,4,36
0,3,39
0,4,34
0,3,37
7,3,4
7,4,4
7,3,8
0,4,16
0,3,32
7,4,4
0,4,2
0,4,29
0,3,10
7,4,2
0,3,26
7,3,8
0,3,17
7,3,3
0,3,19
7,4,2
0,3,20
0,3,8
7,4,18
0,4,17
7,3,7
7,3,15
7,3,14
7,3,3
0,3,12
7,3,4
0,3,10
7,3,7
7,3,8
7,3,7
0,4,6
7,4,5
7,3,4
0,4,3
0,3,2
0,3,1
