source,destination,holding_time
7,3,3
0,3,3
0,3,2
7,4,19
7,3,2
0,3,6
7,3,94
7,3,61
7,3,4
7,3,80
7,3,2
0,4,33
0,3,6
0,4,6
0,3,2
7,4,17
0,4,4
0,4,12
0,4,32
7,3,3
0,4,41
7,3,29
0,4,7
0,4,42
0,3,69
7,4,75
0,3,48
0,4,6
0,4,2
0,4,71
0,4,7
0,3,11
0,3,3
0,3,18
0,3,31
0,4,24
0,4,31
0,3,18
0,4,55
0,3,16
7,4,52
7,3,59
0,3,58
0,4,57
0,4,56
7,3,8
7,3,54
7,3,8
7,4,11
7,4,51
0,3,25
7,3,3
7,3,2
7,3,47
0,4,46
7,3,12
0,4,24
0,3,10
7,4,42
0,4,41
0,3,8
7,3,29
0,3,27
7,3,3
0,4,19
7,3,35
7,3,34
0,3,3
7,3,32
7,3,31
7,4,30
0,4,7
0,3,21
7,3,2
0,3,2
0,4,25
7,3,8
7,4,9
0,4,22
7,4,21
7,3,20
0,4,2
7,4,2
0,4,3
0,4,16
7,4,3
0,4,3
7,4,5
0,3,12
7,3,3
0,4,2
0,4,3
7,3,8
0,4,7
7,4,6
0,4,5
0,4,4
0,4,3
7,4,2
7,4,1
