source,destination,holding_time
7,4,2
7,3,11
0,4,24
7,4,62
0,4,7
7,3,36
0,3,89
0,3,23
7,3,87
7,4,14
7,4,9
7,3,20
0,3,42
0,4,3
0,3,2
7,4,80
0,4,46
7,3,19
7,3,19
0,3,25
0,3,4
7,4,61
0,4,16
0,3,48
7,3,29
7,4,15
0,4,65
7,4,19
0,4,69
7,4,71
7,3,18
0,4,32
7,4,6
0,4,48
0,4,11
7,3,17
0,4,45
7,4,63
7,3,11
0,4,56
7,3,60
7,4,4
7,4,10
7,4,2
0,3,11
0,4,20
7,4,5
0,3,7
7,4,47
0,4,51
7,3,32
0,4,9
7,4,5
0,4,47
7,4,3
7,3,35
0,3,26
7,3,43
0,4,42
7,4,6
7,4,40
0,3,39
0,4,16
7,4,37
7,3,36
0,3,11
7,3,19
0,3,33
7,3,20
7,4,16
0,3,30
7,3,9
7,3,12
0,3,9
7,3,13
7,3,25
0,4,3
0,3,23
0,3,3
0,4,21
7,3,5
0,3,15
7,4,18
0,4,9
7,4,16
0,4,15
0,4,14
7,3,4
7,3,12
7,3,11
0,3,10
0,4,9
0,3,8
0,3,7
0,4,6
7,3,5
0,4,4
7,3,2
7,3,2
0,3,1
