source,destination,holding_time
0,4,4
7,4,6
0,4,2
7,4,2
7,3,2
7,4,2
7,4,2
0,3,2
0,3,2
7,3,2
0,4,2
0,3,3
7,4,26
7,4,17
0,3,2
7,4,2
7,4,3
0,4,6
7,3,2
0,3,32
7,4,2
0,3,79
7,3,2
0,3,9
7,3,10
0,4,24
0,3,74
7,4,3
0,3,4
7,4,24
7,4,4
7,4,3
0,4,3
7,4,3
7,3,2
0,4,19
0,4,6
7,4,2
0,3,2
7,3,3
0,3,2
7,4,7
0,4,6
7,3,35
0,4,2
0,4,9
7,4,3
7,4,12
7,3,2
7,4,4
0,3,12
0,3,6
0,3,9
7,4,8
0,4,2
0,4,2
7,4,3
0,4,2
7,3,2
7,3,20
0,3,10
0,4,6
0,4,2
0,3,4
7,3,2
0,4,2
0,4,10
7,4,4
7,4,2
7,3,2
7,4,14
0,3,6
0,4,2
0,3,15
0,4,3
0,3,7
0,3,2
7,3,15
7,3,2
7,3,6
0,3,3
0,4,5
7,3,2
0,3,2
0,3,2
7,3,8
0,4,2
7,4,6
0,3,3
0,3,3
0,3,8
7,4,9
0,3,8
0,4,2
0,3,2
7,3,5
0,4,2
7,4,3
7,4,2
7,3,1
