source,destination,holding_time
0,3,83
0,4,23
7,4,26
0,4,3
0,4,43
7,3,7
0,3,12
7,3,3
7,3,12
7,4,91
0,4,2
7,3,12
0,3,9
7,4,9
7,3,23
0,4,40
0,4,3
7,3,40
0,4,38
7,3,21
7,4,6
7,3,15
7,4,64
7,4,73
0,3,66
0,3,54
0,3,12
7,3,4
7,3,8
0,4,4
0,4,33
0,3,3
0,4,68
0,3,8
0,3,39
0,3,63
7,4,10
0,4,4
7,4,6
7,4,35
0,3,5
0,4,27
7,4,45
7,3,41
0,4,34
0,4,27
0,4,54
7,3,53
7,4,2
0,4,18
7,3,30
7,3,49
0,4,48
7,3,2
7,3,3
7,3,2
7,3,14
0,3,43
0,4,33
7,4,3
7,3,40
0,4,23
7,4,5
0,4,2
0,3,2
7,3,17
7,4,4
0,4,3
7,4,22
7,3,31
7,3,30
7,3,2
7,3,28
0,3,27
0,4,10
0,4,7
0,3,10
7,3,23
0,4,22
7,3,8
7,3,20
7,4,8
0,4,18
0,3,17
7,4,13
0,4,5
7,3,14
0,3,13
7,4,6
7,4,2
7,4,10
7,4,9
7,4,8
7,3,7
7,3,6
0,4,5
7,4,4
7,4,3
7,3,2
0,3,1
