source,destination,holding_time
0,4,7
0,4,56
0,3,13
0,4,3
7,3,3
0,3,32
0,3,61
7,4,2
7,3,4
7,3,36
7,4,49
7,4,5
7,3,27
7,3,3
0,3,4
7,3,51
7,4,23
0,3,2
0,4,2
7,3,6
7,4,48
0,3,5
0,4,34
7,3,4
7,3,36
0,3,8
0,4,2
0,4,10
7,4,59
7,4,3
7,3,2
0,4,3
0,3,2
0,3,67
0,3,3
0,3,2
7,3,28
7,3,2
0,3,41
0,4,32
7,3,33
0,4,2
0,3,3
0,4,11
0,4,3
7,4,6
7,3,7
0,3,3
0,4,2
7,3,4
7,3,4
7,4,2
7,3,3
7,3,3
0,4,22
0,4,2
7,3,44
0,3,7
7,3,2
0,3,2
0,3,2
7,3,3
7,3,19
7,4,37
7,3,3
0,4,35
7,4,2
0,4,3
7,4,12
0,3,24
0,4,30
0,4,12
7,3,2
0,4,10
0,3,7
0,3,25
7,4,11
7,3,2
0,3,22
0,3,21
0,4,4
7,3,14
0,3,18
7,4,2
7,3,6
7,3,15
7,4,2
7,4,2
0,3,12
7,4,2
0,3,7
7,4,9
7,3,8
7,3,7
0,4,6
0,3,5
0,3,4
0,3,3
0,3,2
0,3,1
