source,destination,holding_time
7,3,46
0,3,24
7,3,2
7,3,3
7,4,37
7,4,11
7,4,87
0,3,2
7,4,28
7,3,63
7,3,67
7,3,12
0,3,6
0,4,87
0,3,11
7,3,6
7,3,33
0,4,15
7,3,5
0,3,65
0,3,7
0,4,13
7,4,16
0,3,2
0,3,2
7,4,16
0,3,13
0,4,54
0,4,3
0,3,11
0,3,40
7,4,8
0,3,4
0,3,67
7,3,5
7,3,2
7,3,64
0,4,4
0,4,43
0,4,28
0,4,47
0,3,41
7,4,5
7,3,10
0,4,56
7,4,11
7,4,15
7,3,12
0,4,3
7,4,16
0,3,50
0,4,4
7,3,36
7,4,47
7,4,46
0,4,42
0,3,3
7,3,6
0,3,3
0,3,8
0,4,40
7,4,39
0,3,2
7,4,2
7,4,32
7,3,7
7,3,12
7,4,21
0,4,8
0,4,31
0,4,12
7,4,18
0,3,28
7,4,27
0,3,26
7,3,25
0,3,8
7,4,23
7,3,22
7,3,21
0,4,20
0,4,5
7,3,16
0,3,9
0,4,9
0,3,2
0,4,10
7,4,13
7,4,12
7,3,11
7,3,10
0,4,2
0,4,2
7,3,7
7,4,6
7,4,5
0,3,4
7,4,3
7,4,2
0,4,1
