source,destination,holding_time
7,3,4
7,3,53
7,3,2
0,3,80
0,3,8
7,3,11
0,3,82
7,4,25
0,4,10
7,3,3
0,3,3
0,4,5
0,3,7
0,3,4
0,3,51
7,4,70
0,3,19
0,4,2
0,3,7
7,3,2
0,4,29
0,3,27
7,4,3
7,3,2
7,4,4
7,4,3
7,4,2
0,3,14
7,4,6
0,3,3
0,4,2
0,3,3
7,3,34
7,4,3
7,4,50
0,4,40
7,3,2
7,4,3
0,3,20
0,3,18
0,4,48
7,4,21
0,3,56
0,4,2
7,3,23
7,3,26
7,3,54
7,4,40
7,4,3
0,3,43
7,4,2
7,3,2
0,4,22
0,3,3
7,4,39
7,4,45
0,3,38
7,4,2
0,3,37
0,3,41
7,4,27
0,4,39
7,4,5
7,4,8
7,4,32
0,4,2
7,3,10
7,3,2
7,4,15
0,4,20
0,3,3
0,4,17
0,4,28
7,3,2
7,4,20
0,3,9
0,4,5
7,4,6
0,4,8
7,3,11
0,3,5
0,4,19
7,4,18
0,4,17
7,4,2
7,3,15
7,4,2
0,3,2
7,4,6
0,3,11
7,4,10
7,3,2
0,3,8
0,4,4
7,3,6
7,4,5
0,3,2
0,4,3
7,4,2
7,4,1
