source,destination,holding_time
0,3,3
7,4,2
7,4,11
7,3,52
7,3,26
7,3,2
7,3,9
7,3,32
7,4,25
0,4,55
7,3,5
7,4,29
7,4,32
7,4,63
7,3,71
0,3,31
0,3,75
7,3,29
7,3,22
0,3,30
7,3,3
7,3,6
7,4,25
0,4,6
0,3,12
0,4,74
0,4,21
7,4,15
0,3,7
0,3,71
0,4,27
7,4,35
0,4,13
0,4,28
7,3,35
7,4,33
7,4,5
7,4,63
0,3,31
0,4,61
0,4,7
7,4,7
7,4,3
7,4,4
0,3,6
7,3,2
0,4,19
7,4,23
7,4,48
7,3,51
0,3,3
7,4,8
7,3,14
7,4,39
0,3,4
7,3,2
0,4,3
0,3,43
7,4,7
0,3,2
7,3,36
0,3,2
7,4,3
0,4,4
7,3,36
0,4,35
7,3,7
7,4,5
7,3,11
7,4,3
0,3,30
7,4,3
0,4,4
7,4,27
7,3,26
0,3,4
7,3,24
0,3,23
7,3,22
7,3,3
0,3,2
7,3,19
0,3,10
7,4,17
0,4,7
0,3,2
0,3,14
0,3,4
0,3,7
7,3,11
7,3,10
7,3,9
0,4,8
7,3,4
0,3,2
0,3,5
7,3,4
7,3,3
0,3,2
0,3,1
