source,destination,holding_time
0,3,8
0,3,84
7,3,64
7,4,64
0,4,3
7,3,5
0,4,9
7,4,23
0,3,69
7,3,82
0,4,2
0,4,89
7,3,88
7,3,28
7,3,10
0,3,2
7,3,2
0,4,52
0,4,3
0,3,47
7,3,28
7,4,8
7,3,3
7,4,2
0,4,5
0,4,17
7,3,8
0,3,17
0,3,7
7,4,3
7,4,7
7,4,9
7,4,3
0,3,36
7,3,2
7,3,65
7,3,8
7,4,2
0,4,3
7,4,13
7,3,9
7,3,6
0,4,46
0,4,5
0,3,4
7,3,2
0,4,45
7,3,19
0,3,2
7,4,51
7,3,5
0,3,7
7,4,2
0,3,19
0,4,46
0,4,2
7,3,44
7,4,13
7,3,11
7,4,2
7,4,27
7,3,2
7,3,18
0,4,3
7,3,20
7,4,22
7,4,34
7,4,26
7,3,19
7,3,2
0,4,30
0,3,29
0,4,28
0,4,3
7,3,26
0,4,25
0,3,2
7,3,4
7,3,2
7,4,4
0,3,7
0,3,16
0,4,12
0,3,2
7,4,3
7,4,9
7,3,14
0,3,13
0,3,3
7,4,3
7,4,2
7,3,5
0,4,8
7,3,3
7,3,6
0,3,2
7,3,4
0,3,3
0,4,2
7,4,1
