source,destination,holding_time
7,4,6
0,4,16
0,3,16
0,4,5
0,3,5
0,3,29
0,3,22
0,4,3
7,4,2
0,3,21
7,3,3
7,4,2
7,4,12
0,4,28
7,3,52
0,4,19
7,4,10
0,4,2
7,4,30
7,4,4
7,3,4
0,4,5
7,4,7
7,4,14
7,4,2
0,4,3
0,3,14
7,3,2
0,4,8
0,4,2
0,3,5
7,3,5
0,3,3
0,4,2
0,3,2
0,4,4
0,3,2
0,4,2
7,4,9
0,4,3
0,3,16
7,3,2
7,3,58
0,4,2
7,3,2
7,4,13
0,4,6
7,3,53
0,4,52
0,3,2
7,3,16
7,4,43
7,4,2
0,3,17
0,3,2
7,4,45
0,3,26
0,3,2
7,4,3
0,3,3
0,3,4
0,3,36
7,4,6
0,4,21
0,3,5
7,4,13
7,4,3
7,4,7
7,3,2
7,4,3
0,4,30
7,3,6
7,4,2
0,4,2
7,4,15
7,4,5
0,3,3
0,4,3
7,4,13
7,4,14
0,3,11
0,4,19
0,4,18
0,3,17
0,3,16
7,3,4
0,4,14
7,4,2
7,3,3
7,4,2
0,3,10
0,4,9
7,3,8
7,4,5
0,4,2
0,3,3
0,4,4
7,3,3
0,4,2
0,4,1
