source,destination,holding_time
7,4,3
0,3,12
0,3,3
7,4,4
7,3,6
7,3,3
0,4,4
7,3,6
0,3,3
7,4,3
0,3,2
7,4,2
0,4,3
7,3,3
0,4,3
0,3,16
0,3,2
7,3,6
0,3,9
7,3,4
7,3,16
7,3,7
7,4,8
7,3,7
0,4,2
7,3,2
7,4,2
7,3,2
7,3,3
7,4,35
0,4,2
0,4,2
7,3,2
7,3,4
0,4,20
0,3,6
0,4,2
7,3,2
7,3,2
0,3,2
7,4,15
7,4,51
0,4,2
7,3,2
7,3,3
7,3,3
0,4,5
7,3,2
0,3,44
0,4,2
0,3,4
0,4,3
7,3,2
7,4,2
7,3,5
0,3,2
0,4,2
7,4,14
7,3,42
7,3,4
0,3,11
7,4,39
0,4,2
7,4,5
0,3,2
7,3,35
0,3,23
0,4,23
7,3,3
0,4,30
0,3,11
0,4,2
7,4,2
7,3,2
7,3,4
0,4,25
7,3,11
0,4,16
0,4,3
0,3,13
0,4,3
0,3,2
7,3,4
7,3,3
0,3,2
7,4,2
0,4,3
7,4,3
0,3,2
7,4,4
7,3,10
7,3,2
0,4,8
0,3,7
7,4,2
0,4,4
0,3,4
0,3,2
7,4,2
0,3,1
